Year,Month,Day,Longitude,Latitude,ProfileNumber,Dataset,DO_mean(umol/kg),DO_min(umol/kg),DO_max(umol/kg),Depth_min(m),Depth_max(m)
2013.0,4.0,28.0,146.217,39.95,115133.0,argo,193.40159028705799,30.3700008392334,267.802001953125,4.800000190734863,999.7999877929688
2013.0,4.0,28.0,146.357,39.811,29845.0,WOD_PFL,192.93911937914396,31.56170082092285,268.69970703125,4.76324987411499,990.3660888671875
2013.0,4.0,28.0,146.357,39.811,114527.0,argo,192.9391150424355,31.562000274658203,268.70001220703125,4.800000190734863,1000.4000244140625
2013.0,4.0,28.0,146.372,39.777,29662.0,WOD_PFL,193.82675845497533,25.792699813842773,276.3424072265625,4.6640305519104,989.776611328125
2013.0,4.0,28.0,146.372,39.777,101709.0,argo,193.8267792149594,25.792999267578125,276.3420104980469,4.699999809265137,999.7999877929688
2013.0,4.0,28.0,146.955,28.055,142505.0,argo,118.0301222709509,29.194400787353516,220.74630737304688,4.329999923706055,1997.0999755859375
2013.0,4.0,28.0,150.176,36.957,145202.0,argo,131.63131497701008,38.87329864501953,224.26919555664062,6.079999923706055,1997.75
2013.0,4.0,28.0,153.21,35.421,30394.0,WOD_PFL,205.09721743265789,35.30400085449219,252.875,7.773034572601318,989.20263671875
2013.0,4.0,28.0,153.21,35.421,143989.0,argo,184.6988556543986,31.595882415771484,227.61911010742188,7.699999809265137,998.7000122070312
2013.0,4.0,28.0,179.08,30.0,52269.0,GLODAPv2,133.29714285714286,27.2,233.3,2.0,4489.0
2013.0,4.0,28.0,179.0847,29.9996,28912.0,NW,132.21159420289857,26.9,234.2,2.5,4568.1
2013.0,4.0,28.0,179.0847,29.9996,31052.0,cchdo_ctd,114.87552539404554,25.0,235.6,2.0,4568.0
2013.0,4.0,28.0,179.0847,29.9996,115735.0,WOD_CTD,114.87460648491587,24.999799728393555,235.59811401367188,1.9863791465759277,4488.79541015625
2013.0,4.0,28.0,179.0847,29.9996,680117.0,WOD_OSD,131.18235251482795,27.200000762939453,233.3000030517578,2.482970714569092,4488.89306640625
2013.0,4.0,28.0,179.72,30.0,52270.0,GLODAPv2,149.98000000000002,27.1,234.6,3.0,5334.0
2013.0,4.0,28.0,179.723,30.0001,28913.0,NW,147.58235294117648,26.6,235.7,3.4,5438.9
2013.0,4.0,28.0,179.723,30.0001,31053.0,cchdo_ctd,123.36397058823529,24.4,236.8,2.0,5440.0
2013.0,4.0,28.0,179.723,30.0001,115740.0,WOD_CTD,123.36298372394899,24.399805068969727,236.79811096191406,1.9863791465759277,5335.296875
2013.0,4.0,28.0,179.723,30.0001,680122.0,WOD_OSD,144.86853697805694,27.099782943725586,234.59812927246094,3.376833200454712,5334.23095703125
2013.0,4.0,29.0,143.346,29.674,114884.0,argo,140.45662503449813,35.069000244140625,203.0330047607422,4.400000095367432,2000.5999755859375
2013.0,4.0,29.0,143.445,28.392,113180.0,argo,138.37028675908627,30.964000701904297,211.2949981689453,4.300000190734863,1995.699951171875
2013.0,4.0,29.0,144.01,30.976,52290.0,GLODAPv2,150.25384615384615,41.9,231.2,0.0,1999.0
2013.0,4.0,29.0,144.716,31.85,31370.0,WOD_PFL,138.51033805211384,36.57270050048828,216.36990356445312,5.382233142852783,1974.671630859375
2013.0,4.0,29.0,144.716,31.85,144275.0,argo,138.51033805211384,36.57270050048828,216.36990356445312,5.5,1998.0799560546875
2013.0,4.0,29.0,145.08,30.004,52291.0,GLODAPv2,150.14864864864865,38.8,228.8,0.0,5925.0
2013.0,4.0,29.0,145.659,32.817,142824.0,argo,119.57708358764648,30.79400062561035,210.14259338378906,6.599999904632568,1972.9100341796875
2013.0,4.0,29.0,145.67,39.58,30943.0,WOD_PFL,153.9497384723864,21.904199600219727,338.2341003417969,4.664113521575928,989.3993530273438
2013.0,4.0,29.0,145.67,39.58,100288.0,argo,153.94971574482165,21.90399932861328,338.2340087890625,4.699999809265137,999.4000244140625
2013.0,4.0,29.0,145.92,39.967,31248.0,WOD_PFL,186.85431841800087,30.54759979248047,266.2701110839844,4.663949489593506,989.8582763671875
2013.0,4.0,29.0,145.92,39.967,115520.0,argo,186.854336969476,30.54800033569336,266.2699890136719,4.699999809265137,999.9000244140625
2013.0,4.0,29.0,145.922,39.949,31187.0,WOD_PFL,187.30222541407534,29.980300903320312,267.9906921386719,3.7708678245544434,989.6624755859375
2013.0,4.0,29.0,145.922,39.949,115134.0,argo,187.30217987863642,29.979999542236328,267.9909973144531,3.799999952316284,999.7000122070312
2013.0,4.0,29.0,146.009,39.808,30882.0,WOD_PFL,186.30793872632478,24.141199111938477,275.4067077636719,4.664017677307129,989.9715576171875
2013.0,4.0,29.0,146.009,39.808,101710.0,argo,186.30795755888286,24.141000747680664,275.4070129394531,4.699999809265137,1000.0
2013.0,4.0,29.0,146.014,39.828,31004.0,WOD_PFL,183.95136078282405,30.940500259399414,268.65960693359375,4.366309642791748,989.9696655273438
2013.0,4.0,29.0,146.014,39.828,114528.0,argo,183.9513900756836,30.94099998474121,268.6600036621094,4.400000095367432,1000.0
2013.0,4.0,29.0,146.281,32.935,141967.0,argo,126.3375815331648,30.813600540161133,218.0897979736328,8.710000038146973,1997.5999755859375
2013.0,4.0,29.0,146.392,33.267,31126.0,WOD_PFL,145.83094650048477,40.40565872192383,246.507568359375,6.394352436065674,1974.407958984375
2013.0,4.0,29.0,146.392,33.267,143102.0,argo,127.12578337009137,30.61639976501465,224.46820068359375,6.329999923706055,1997.8599853515625
2013.0,4.0,29.0,149.194,37.414,141398.0,argo,106.81740374704009,31.85700035095215,218.45570373535156,7.949999809265137,1973.25
2013.0,4.0,30.0,143.054,33.993,32773.0,WOD_PFL,124.42358026919158,33.01359939575195,230.61160278320312,4.567131996154785,1973.33203125
2013.0,4.0,30.0,143.054,33.993,103006.0,argo,124.42359144791313,33.013999938964844,230.61199951171875,4.599999904632568,1997.0
2013.0,4.0,30.0,145.571,39.652,100289.0,argo,157.45410459418045,21.01300048828125,337.72198486328125,4.5,999.7999877929688
2013.0,4.0,30.0,145.611,39.969,32285.0,WOD_PFL,184.9943673384817,22.090700149536133,274.4692077636719,4.366253852844238,990.0557250976562
2013.0,4.0,30.0,145.611,39.969,101711.0,argo,184.99435774150646,22.090999603271484,274.468994140625,4.400000095367432,1000.0999755859375
2013.0,4.0,30.0,145.639,39.969,32407.0,WOD_PFL,181.4166170220626,28.389299392700195,268.14898681640625,4.663949012756348,990.5494995117188
2013.0,4.0,30.0,145.639,39.969,114529.0,argo,181.41657813222784,28.388999938964844,268.14898681640625,4.699999809265137,1000.5999755859375
2013.0,4.0,30.0,145.716,32.882,31797.0,WOD_PFL,150.1103102684021,36.99300003051758,218.9604034423828,6.4938530921936035,1974.4229736328125
2013.0,4.0,30.0,145.716,32.882,144578.0,argo,150.1103102684021,36.99300003051758,218.9604034423828,6.630000114440918,1998.010009765625
2013.0,4.0,30.0,145.99,29.01,52314.0,GLODAPv2,157.512,38.2,232.2,0.0,1999.0
2013.0,4.0,30.0,146.768,38.047,32712.0,WOD_PFL,130.78128045399984,36.57659912109375,249.93899536132812,6.351985931396484,1973.4862060546875
2013.0,4.0,30.0,146.768,38.047,145528.0,argo,130.78128045399984,36.57659912109375,249.93899536132812,6.380000114440918,1997.8499755859375
2013.0,4.0,30.0,146.955,38.007,143400.0,argo,109.42268863622694,29.713899612426758,234.23599243164062,6.610000133514404,1972.6099853515625
2013.0,4.0,30.0,146.98,28.004,52315.0,GLODAPv2,149.2342857142857,38.3,236.8,0.0,5808.0
2013.0,5.0,1.0,143.273,29.663,114885.0,argo,142.1477649854577,35.279998779296875,205.44700622558594,4.5,2000.699951171875
2013.0,5.0,1.0,143.468,28.381,113181.0,argo,139.94561364357932,30.006999969482422,207.61099243164062,4.400000095367432,1949.9000244140625
2013.0,5.0,1.0,145.408,39.731,33810.0,WOD_PFL,153.73598046553764,21.39900016784668,332.1247863769531,4.366347789764404,990.0770263671875
2013.0,5.0,1.0,145.408,39.731,100290.0,argo,153.73603168286775,21.39900016784668,332.125,4.400000095367432,1000.0999755859375
2013.0,5.0,1.0,146.842,38.111,141419.0,argo,111.21410696323102,28.953800201416016,232.50750732421875,6.190000057220459,1998.3499755859375
2013.0,5.0,1.0,148.397,32.298,33261.0,WOD_PFL,152.1238585472107,38.69110107421875,230.0637969970703,6.404801368713379,1974.1258544921875
2013.0,5.0,1.0,148.397,32.298,144886.0,argo,152.1238585472107,38.69110107421875,230.0637969970703,6.46999979019165,1997.5400390625
2013.0,5.0,1.0,151.942,34.138,112969.0,argo,146.58973027104918,34.41699981689453,209.3820037841797,4.599999904632568,1996.300048828125
2013.0,5.0,2.0,142.23,35.053,35518.0,WOD_PFL,143.08177001521273,34.05870056152344,205.85569763183594,4.368165016174316,1464.797607421875
2013.0,5.0,2.0,142.23,35.053,99241.0,argo,143.08182043399452,34.058998107910156,205.8560028076172,4.5,1480.800048828125
2013.0,5.0,2.0,145.236,39.765,35335.0,WOD_PFL,160.6689497295179,23.045900344848633,350.19488525390625,4.664035320281982,990.1728515625
2013.0,5.0,2.0,145.236,39.765,100291.0,argo,160.66900030437267,23.04599952697754,350.19500732421875,4.699999809265137,1000.2000122070312
2013.0,5.0,2.0,145.571,34.097,141704.0,argo,123.12993470522073,31.172199249267578,217.3520050048828,4.980000019073486,1998.050048828125
2013.0,5.0,2.0,147.24,28.996,52350.0,GLODAPv2,158.784,37.0,237.0,0.0,2002.0
2013.0,5.0,2.0,147.264,36.815,143375.0,argo,107.95428416362175,31.65559959411621,242.0832977294922,6.429999828338623,1998.06005859375
2013.0,5.0,2.0,147.47,30.014,52351.0,GLODAPv2,152.7342857142857,37.6,235.8,0.0,6003.0
2013.0,5.0,2.0,147.71,31.001,52352.0,GLODAPv2,159.95600000000002,37.4,239.8,0.0,2002.0
2013.0,5.0,2.0,148.152,31.414,34420.0,WOD_PFL,201.97140051523846,52.09000015258789,235.96200561523438,7.517481803894043,989.5779418945312
2013.0,5.0,2.0,148.152,31.414,143703.0,argo,169.01371472676595,43.59027862548828,197.45799255371094,7.5,998.7999877929688
2013.0,5.0,3.0,143.173,29.656,114886.0,argo,142.08324362713358,35.275001525878906,203.2169952392578,4.5,2000.5999755859375
2013.0,5.0,3.0,143.491,28.397,113182.0,argo,140.42158208100693,30.007999420166016,207.9239959716797,4.5,1998.800048828125
2013.0,5.0,3.0,145.15,39.748,36738.0,WOD_PFL,166.8126260857833,22.33449935913086,343.9090881347656,4.5648088455200195,990.2731323242188
2013.0,5.0,3.0,145.15,39.748,100292.0,argo,166.81265196549265,22.333999633789062,343.90899658203125,4.599999904632568,1000.2999877929688
2013.0,5.0,3.0,147.94,31.989,52360.0,GLODAPv2,163.732,41.8,239.2,0.0,2000.0
2013.0,5.0,3.0,148.18,32.989,52361.0,GLODAPv2,160.032,40.5,237.4,0.0,2003.0
2013.0,5.0,3.0,150.318,36.491,36311.0,WOD_PFL,123.73048464457194,38.94169998168945,224.65289306640625,6.670500755310059,1973.5919189453125
2013.0,5.0,3.0,150.318,36.491,145203.0,argo,123.73048464457194,38.94169998168945,224.65289306640625,6.590000152587891,1997.5699462890625
2013.0,5.0,4.0,144.956,31.945,37897.0,WOD_PFL,140.82697664896648,37.994998931884766,221.7200927734375,6.315619945526123,1974.5574951171875
2013.0,5.0,4.0,144.956,31.945,144276.0,argo,140.82697664896648,37.994998931884766,221.7200927734375,6.400000095367432,1997.93994140625
2013.0,5.0,4.0,145.001,33.309,142825.0,argo,105.95711196973485,29.297500610351562,210.24200439453125,5.940000057220459,1997.1700439453125
2013.0,5.0,4.0,145.129,33.34,144579.0,argo,133.03417441050212,37.11130142211914,211.66990661621094,6.25,1997.3800048828125
2013.0,5.0,4.0,145.131,39.703,38324.0,WOD_PFL,161.637805898566,21.968599319458008,338.3111877441406,4.267125129699707,989.5858154296875
2013.0,5.0,4.0,145.131,39.703,100293.0,argo,161.6378004776804,21.9689998626709,338.3110046386719,4.300000190734863,999.5999755859375
2013.0,5.0,4.0,146.043,33.102,141968.0,argo,125.67876107876117,31.226600646972656,214.8668975830078,5.989999771118164,1997.9000244140625
2013.0,5.0,4.0,146.091,33.355,38446.0,WOD_PFL,145.2442031456874,43.6059684753418,239.3673095703125,6.156010627746582,1973.6651611328125
2013.0,5.0,4.0,146.091,33.355,143103.0,argo,126.6082673072815,33.317901611328125,217.1707000732422,6.050000190734863,1997.0799560546875
2013.0,5.0,4.0,148.56,33.99,52367.0,GLODAPv2,148.27142857142857,41.0,229.2,0.0,6002.0
2013.0,5.0,4.0,148.99,35.02,52368.0,GLODAPv2,151.144,41.5,230.4,0.0,1996.0
2013.0,5.0,4.0,149.27,36.001,52369.0,GLODAPv2,135.17499999999998,40.2,247.7,0.0,2003.0
2013.0,5.0,4.0,149.626,37.374,141399.0,argo,117.99500450650275,31.076099395751953,230.95750427246094,7.309999942779541,1996.7900390625
2013.0,5.0,4.0,153.892,35.923,37470.0,WOD_PFL,190.22278366088867,36.16899871826172,264.57000732421875,7.901739597320557,989.2876586914062
2013.0,5.0,4.0,153.892,35.923,143990.0,argo,171.3014877319336,32.37733840942383,238.0375213623047,7.800000190734863,998.7999877929688
2013.0,5.0,5.0,143.063,29.64,114887.0,argo,143.70925236577574,35.2869987487793,200.5189971923828,4.699999809265137,2000.0999755859375
2013.0,5.0,5.0,143.519,28.444,113183.0,argo,140.3891663969609,30.20800018310547,206.18699645996094,4.5,1949.699951171875
2013.0,5.0,5.0,145.179,39.647,39361.0,WOD_PFL,157.02150393034282,24.055200576782227,325.3111877441406,4.465615749359131,989.8870849609375
2013.0,5.0,5.0,145.179,39.647,100294.0,argo,157.0214948152241,24.05500030517578,325.3110046386719,4.5,999.9000244140625
2013.0,5.0,5.0,146.703,37.912,39056.0,WOD_PFL,124.35573240915934,36.797698974609375,238.9375,6.2131123542785645,1973.6085205078125
2013.0,5.0,5.0,146.703,37.912,145529.0,argo,124.35573240915934,36.797698974609375,238.9375,6.449999809265137,1998.1600341796875
2013.0,5.0,5.0,146.923,37.764,143401.0,argo,105.9624956379766,29.584999084472656,236.9792022705078,5.239999771118164,1997.969970703125
2013.0,5.0,5.0,148.717,32.038,39544.0,WOD_PFL,147.98688615163167,38.089298248291016,226.2667999267578,5.898509979248047,1974.66015625
2013.0,5.0,5.0,148.717,32.038,144887.0,argo,147.98688615163167,38.089298248291016,226.2667999267578,6.079999923706055,1998.1600341796875
2013.0,5.0,5.0,149.7,36.969,52380.0,GLODAPv2,157.5142857142857,41.2,256.7,0.0,6000.0
2013.0,5.0,6.0,145.252,39.63,40581.0,WOD_PFL,162.86845512390136,23.004499435424805,307.0252990722656,4.167917728424072,989.6911010742188
2013.0,5.0,6.0,145.252,39.63,100295.0,argo,162.8684004733437,23.003999710083008,307.0249938964844,4.199999809265137,999.7000122070312
2013.0,5.0,6.0,146.693,37.954,141420.0,argo,102.39463011118082,28.89240074157715,233.9062042236328,6.550000190734863,1997.6199951171875
2013.0,5.0,6.0,146.954,39.876,40459.0,WOD_PFL,168.04154867874948,33.463401794433594,263.7434997558594,4.564755916595459,990.1629638671875
2013.0,5.0,6.0,146.954,39.876,113736.0,argo,168.04155867727178,33.4630012512207,263.7430114746094,4.599999904632568,1000.2000122070312
2013.0,5.0,7.0,142.955,29.608,114888.0,argo,139.63930445132047,35.20899963378906,196.7689971923828,4.699999809265137,1999.9000244140625
2013.0,5.0,7.0,143.528,28.524,113184.0,argo,138.24051286448602,31.26799964904785,214.25100708007812,4.800000190734863,1998.0
2013.0,5.0,7.0,145.276,39.67,41984.0,WOD_PFL,157.54232500979774,23.620800018310547,303.0111999511719,4.564841270446777,990.5763549804688
2013.0,5.0,7.0,145.276,39.67,100296.0,argo,157.542346914191,23.621000289916992,303.010986328125,4.599999904632568,1000.5999755859375
2013.0,5.0,7.0,145.718,34.317,141705.0,argo,120.73325951282794,31.1289005279541,206.4781036376953,5.079999923706055,1997.6600341796875
2013.0,5.0,7.0,146.978,39.746,41740.0,WOD_PFL,165.74918714824474,32.37409973144531,262.76220703125,3.8701717853546143,990.0758056640625
2013.0,5.0,7.0,146.978,39.746,113737.0,argo,165.7491579959267,32.374000549316406,262.7619934082031,3.9000000953674316,1000.0999755859375
2013.0,5.0,7.0,147.193,36.617,143376.0,argo,103.86306062111488,30.567100524902344,246.7947998046875,5.820000171661377,1997.7900390625
2013.0,5.0,7.0,148.218,31.32,41313.0,WOD_PFL,194.79358240763347,47.41999816894531,237.1649932861328,7.726080894470215,989.4966430664062
2013.0,5.0,7.0,148.218,31.32,143704.0,argo,163.0071139017741,39.682193756103516,198.46409606933594,7.800000190734863,998.7999877929688
2013.0,5.0,7.0,150.219,36.102,42777.0,WOD_PFL,127.6167129834493,38.8849983215332,246.19259643554688,5.281012535095215,1972.046875
2013.0,5.0,7.0,150.219,36.102,145204.0,argo,127.6167129834493,38.8849983215332,246.19259643554688,5.059999942779541,1995.800048828125
2013.0,5.0,8.0,144.832,32.56,44546.0,WOD_PFL,132.69437843958536,36.25529861450195,216.69459533691406,5.411703586578369,1976.9351806640625
2013.0,5.0,8.0,144.832,32.56,144277.0,argo,132.69437843958536,36.25529861450195,216.69459533691406,5.679999828338623,2000.6500244140625
2013.0,5.0,8.0,145.249,39.742,44058.0,WOD_PFL,163.78067757455926,24.846500396728516,311.1986999511719,4.763279914855957,990.47119140625
2013.0,5.0,8.0,145.249,39.742,100297.0,argo,163.78070457860042,24.847000122070312,311.1990051269531,4.800000190734863,1000.5
2013.0,5.0,8.0,147.012,39.651,43997.0,WOD_PFL,166.61109554893093,32.092899322509766,265.1098937988281,4.664083480834961,989.88671875
2013.0,5.0,8.0,147.012,39.651,113738.0,argo,166.61113690828023,32.09299850463867,265.1099853515625,4.699999809265137,999.9000244140625
2013.0,5.0,9.0,142.831,29.574,114889.0,argo,139.795217563795,35.02199935913086,197.36300659179688,4.699999809265137,2000.0
2013.0,5.0,9.0,143.509,28.579,113185.0,argo,139.2589303736101,32.20100021362305,211.97999572753906,4.300000190734863,1950.5
2013.0,5.0,9.0,144.816,34.04,142826.0,argo,111.04858745978429,29.616300582885742,203.60780334472656,5.920000076293945,1997.489990234375
2013.0,5.0,9.0,144.94,33.969,45034.0,WOD_PFL,141.33959792455036,38.595401763916016,217.3430938720703,6.2649006843566895,1973.759033203125
2013.0,5.0,9.0,144.94,33.969,144580.0,argo,141.33959792455036,38.595401763916016,217.3430938720703,6.289999961853027,1997.4100341796875
2013.0,5.0,9.0,145.202,39.833,45400.0,WOD_PFL,160.92786552027653,23.542499542236328,307.0368957519531,4.763240814208984,990.6605224609375
2013.0,5.0,9.0,145.202,39.833,100298.0,argo,160.92786297045257,23.54199981689453,307.0369873046875,4.800000190734863,1000.7000122070312
2013.0,5.0,9.0,145.731,33.138,141969.0,argo,128.44573504191177,31.143800735473633,216.18670654296875,5.010000228881836,1997.4000244140625
2013.0,5.0,9.0,145.955,33.271,45644.0,WOD_PFL,148.76156301083773,42.853580474853516,238.57521057128906,5.63974666595459,1950.1309814453125
2013.0,5.0,9.0,145.955,33.271,143104.0,argo,129.8999870226579,32.672000885009766,216.827392578125,5.670000076293945,1973.280029296875
2013.0,5.0,9.0,146.821,37.561,45766.0,WOD_PFL,126.47701559066772,36.69390106201172,242.75079345703125,6.1239800453186035,1972.9525146484375
2013.0,5.0,9.0,146.821,37.561,145530.0,argo,126.47701559066772,36.69390106201172,242.75079345703125,6.400000095367432,1997.469970703125
2013.0,5.0,9.0,147.082,39.572,45339.0,WOD_PFL,169.85875601517526,32.97809982299805,258.0768127441406,4.267176151275635,989.7951049804688
2013.0,5.0,9.0,147.082,39.572,113739.0,argo,169.85875846461246,32.97800064086914,258.0769958496094,4.300000190734863,999.7999877929688
2013.0,5.0,9.0,149.794,36.979,141400.0,argo,120.45432499871738,31.57539939880371,238.80340576171875,6.309999942779541,1997.5
2013.0,5.0,9.0,153.825,36.17,44851.0,WOD_PFL,187.97433325449626,35.183998107910156,256.7510070800781,7.832082748413086,989.6910400390625
2013.0,5.0,9.0,153.825,36.17,143991.0,argo,169.26677595774333,31.485668182373047,230.95884704589844,7.699999809265137,999.2000122070312
2013.0,5.0,10.0,142.998,33.593,46986.0,WOD_PFL,127.21376773767304,33.14390182495117,228.68580627441406,4.170135974884033,1927.658935546875
2013.0,5.0,10.0,142.998,33.593,103007.0,argo,127.21371894970275,33.14400100708008,228.68600463867188,4.199999809265137,1950.5
2013.0,5.0,10.0,145.145,39.979,46681.0,WOD_PFL,158.116103242573,24.920400619506836,294.7764892578125,3.8700897693634033,989.9560546875
2013.0,5.0,10.0,145.145,39.979,100299.0,argo,158.11609430815045,24.920000076293945,294.7760009765625,3.9000000953674316,1000.0
2013.0,5.0,10.0,147.09,37.472,143402.0,argo,105.85286064331348,29.67169952392578,249.27609252929688,6.150000095367432,1998.199951171875
2013.0,5.0,10.0,147.194,39.491,46620.0,WOD_PFL,174.60772074649208,31.153099060058594,258.83929443359375,4.068733215332031,990.0986328125
2013.0,5.0,10.0,147.194,39.491,113740.0,argo,174.60772678977565,31.152999877929688,258.8389892578125,4.099999904632568,1000.0999755859375
2013.0,5.0,10.0,149.154,32.041,45827.0,WOD_PFL,147.54082991282147,39.74089813232422,222.2657928466797,6.4446587562561035,1974.4237060546875
2013.0,5.0,10.0,149.154,32.041,144888.0,argo,147.54082991282147,39.74089813232422,222.2657928466797,6.599999904632568,1997.8900146484375
2013.0,5.0,11.0,142.675,29.549,114890.0,argo,142.82224340024203,35.599998474121094,200.80799865722656,4.5,2000.5999755859375
2013.0,5.0,11.0,143.499,28.638,113186.0,argo,139.2734257739523,31.72800064086914,213.07400512695312,4.599999904632568,1997.199951171875
2013.0,5.0,11.0,146.03,39.954,47779.0,WOD_PFL,187.36800472861842,30.656600952148438,266.3915100097656,4.465491771697998,990.1559448242188
2013.0,5.0,11.0,146.03,39.954,114540.0,argo,187.36800992865312,30.656999588012695,266.3919982910156,4.5,1000.2000122070312
2013.0,5.0,11.0,146.084,39.972,47718.0,WOD_PFL,191.84288980584395,24.848800659179688,274.75518798828125,4.56471586227417,990.0554809570312
2013.0,5.0,11.0,146.084,39.972,101722.0,argo,191.84290430169355,24.849000930786133,274.7550048828125,4.599999904632568,1000.0999755859375
2013.0,5.0,11.0,146.128,39.878,47962.0,WOD_PFL,177.22371693661339,30.43239974975586,292.1344909667969,4.564754962921143,990.4589233398438
2013.0,5.0,11.0,146.128,39.878,115532.0,argo,177.22375779402884,30.43199920654297,292.1340026855469,4.599999904632568,1000.5
2013.0,5.0,11.0,146.149,39.911,47901.0,WOD_PFL,177.73607203834936,29.65679931640625,265.1174011230469,4.068578720092773,989.8634033203125
2013.0,5.0,11.0,146.149,39.911,115146.0,argo,177.73604246440686,29.656999588012695,265.11700439453125,4.099999904632568,999.9000244140625
2013.0,5.0,11.0,146.835,37.402,141421.0,argo,104.45382522619687,28.929800033569336,249.0760955810547,6.610000133514404,1995.760009765625
2013.0,5.0,11.0,147.336,39.392,47657.0,WOD_PFL,176.15241267555638,31.139400482177734,260.8830871582031,4.664193153381348,990.3051147460938
2013.0,5.0,11.0,147.336,39.392,113741.0,argo,176.15241062766628,31.138999938964844,260.88299560546875,4.699999809265137,1000.2999877929688
2013.0,5.0,11.0,152.25,34.006,112970.0,argo,149.62653934644615,34.948001861572266,211.53500366210938,4.5,1998.199951171875
2013.0,5.0,12.0,142.638,35.639,99242.0,argo,129.86757559146523,33.53799819946289,204.13600158691406,4.800000190734863,1494.5999755859375
2013.0,5.0,12.0,145.783,39.936,49548.0,WOD_PFL,177.94395607396177,30.571500778198242,259.5763854980469,4.564731121063232,989.56494140625
2013.0,5.0,12.0,145.783,39.936,115533.0,argo,177.9439679798327,30.57200050354004,259.57598876953125,4.599999904632568,999.5999755859375
2013.0,5.0,12.0,145.79,39.944,49487.0,WOD_PFL,179.84596929048237,30.400699615478516,264.01470947265625,4.06856632232666,989.4653930664062
2013.0,5.0,12.0,145.79,39.944,115147.0,argo,179.84592662610507,30.400999069213867,264.0150146484375,4.099999904632568,999.5
2013.0,5.0,12.0,146.374,34.197,141706.0,argo,126.10799183295323,31.091299057006836,212.37820434570312,4.679999828338623,1998.1600341796875
2013.0,5.0,12.0,147.213,35.99,143377.0,argo,103.01087513710688,31.052799224853516,227.9532012939453,8.449999809265137,1972.6199951171875
2013.0,5.0,12.0,147.454,39.274,49243.0,WOD_PFL,183.7113531012284,30.96489906311035,265.11529541015625,4.664242744445801,990.61181640625
2013.0,5.0,12.0,147.454,39.274,113742.0,argo,183.71129415411698,30.96500015258789,265.114990234375,4.699999809265137,1000.5999755859375
2013.0,5.0,12.0,148.411,31.225,48694.0,WOD_PFL,201.29981670379638,46.084999084472656,239.09300231933594,7.73607063293457,989.1187744140625
2013.0,5.0,12.0,148.411,31.225,143705.0,argo,168.45170701344807,38.56468963623047,200.07785034179688,7.800000190734863,998.4000244140625
2013.0,5.0,12.0,150.358,35.888,48999.0,WOD_PFL,130.57014751434326,38.801700592041016,244.0612030029297,6.561661243438721,1973.696533203125
2013.0,5.0,12.0,150.358,35.888,145205.0,argo,130.57014751434326,38.801700592041016,244.0612030029297,6.480000019073486,1997.5699462890625
2013.0,5.0,13.0,142.2545,30.0003,7716.0,THDC,141.05,39.8,236.6,3.9,2102.7
2013.0,5.0,13.0,142.512,29.533,114891.0,argo,144.2796518077021,35.44900131225586,199.18899536132812,4.599999904632568,1998.699951171875
2013.0,5.0,13.0,143.521,28.684,113187.0,argo,140.22726984438688,31.39299964904785,206.81700134277344,4.5,1996.0999755859375
2013.0,5.0,13.0,144.241,33.149,50646.0,WOD_PFL,120.30148166020712,34.7307014465332,234.43460083007812,6.682358264923096,1974.48681640625
2013.0,5.0,13.0,144.241,33.149,144278.0,argo,120.30148166020712,34.7307014465332,234.43460083007812,6.739999771118164,1998.0400390625
2013.0,5.0,13.0,145.341,34.199,51317.0,WOD_PFL,158.84143711725872,37.624900817871094,220.79989624023438,6.64204740524292,1974.083740234375
2013.0,5.0,13.0,145.341,34.199,144581.0,argo,158.84143711725872,37.624900817871094,220.79989624023438,6.739999771118164,1997.8499755859375
2013.0,5.0,13.0,147.531,39.172,50951.0,WOD_PFL,177.90137184544614,31.099300384521484,265.4761962890625,4.3665690422058105,990.6209716796875
2013.0,5.0,13.0,147.531,39.172,113743.0,argo,177.90144271850585,31.099000930786133,265.47601318359375,4.400000095367432,1000.5999755859375
2013.0,5.0,14.0,145.088,33.46,52537.0,WOD_PFL,118.34633920273343,34.39979934692383,213.79539489746094,6.324745178222656,1974.8280029296875
2013.0,5.0,14.0,145.088,33.46,141970.0,argo,118.34633920273343,34.39979934692383,213.79539489746094,6.320000171661377,1998.3800048828125
2013.0,5.0,14.0,145.215,34.334,142827.0,argo,125.04973445488856,30.53809928894043,213.14720153808594,6.659999847412109,1996.8599853515625
2013.0,5.0,14.0,145.481,33.28,52659.0,WOD_PFL,144.34197981461236,44.108158111572266,237.99742126464844,5.8482513427734375,1949.903564453125
2013.0,5.0,14.0,145.481,33.28,143105.0,argo,125.47391145045941,33.709999084472656,215.9833984375,5.730000019073486,1998.1300048828125
2013.0,5.0,14.0,147.195,36.706,51866.0,WOD_PFL,125.62491156260172,36.69169998168945,234.4573974609375,6.501633167266846,1971.4307861328125
2013.0,5.0,14.0,147.195,36.706,145531.0,argo,125.62491156260172,36.69169998168945,234.4573974609375,6.639999866485596,1995.6300048828125
2013.0,5.0,14.0,149.596,32.423,52720.0,WOD_PFL,148.75109125773113,38.65999984741211,227.57620239257812,5.79902458190918,1974.2630615234375
2013.0,5.0,14.0,149.596,32.423,144889.0,argo,148.75109125773113,38.65999984741211,227.57620239257812,5.949999809265137,1997.7900390625
